27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 02.03.2020 00:09:18.5990000; 
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.9540000; 10.03.2020 10:40:45.1560000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.03.2020 10:40:43.9540000; 10.03.2020 10:40:45.2160000
14014; Canale 1: Programma selezionato 09- non esistente oppure in editazione; sinumerik_alarm_nck; 10.03.2020 10:48:33.1060000; 10.03.2020 10:48:52.5710000
510217; Selezione programma canale 1: anomalia selezione programma pezzi; sinumerik_alarm_plc_pmc; 10.03.2020 10:48:33.2930000; 10.03.2020 10:48:53.0320000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.03.2020 10:48:33.7380000; 10.03.2020 10:48:53.3060000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 10.03.2020 11:03:51.9190000; 10.03.2020 11:03:57.4430000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 10.03.2020 11:03:52.0580000; 10.03.2020 11:03:58.0460000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.03.2020 11:03:52.5100000; 10.03.2020 11:03:58.0350000
910001; Controllo rottura utensile 1: rottura utensile:  Duplo n.: 0 (rimuovere tutti i pezzi rotti dalla canalina trucioli); ; 11.03.2020 05:37:00.5460000; 11.03.2020 07:53:06.3360000
67301; Toolcheck 1 (BKM9) non in posizione iniziale  ==>> Canale 3 Set N506000; sinumerik_alarm_nck; 11.03.2020 05:37:33.5660000; 11.03.2020 07:53:05.6120000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 11.03.2020 05:37:33.6560000; 11.03.2020 07:53:06.0320000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 11.03.2020 05:37:33.6560000; 11.03.2020 07:53:06.0320000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.03.2020 05:37:34.8790000; 11.03.2020 07:53:06.3370000
910001; Controllo rottura utensile 1: rottura utensile: 4669 Duplo n.: 3 (rimuovere tutti i pezzi rotti dalla canalina trucioli); ; 11.03.2020 07:53:13.9550000; 11.03.2020 08:27:51.2500000
755074; Sono settati bit della spia luminosa  DB3871.DBX32.2 manca; sinumerik_alarm_plc_pmc; 11.03.2020 08:20:06.4140000; 11.03.2020 08:27:51.2520000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 11.03.2020 08:27:49.7690000; 11.03.2020 08:27:50.6320000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 11.03.2020 08:27:49.9850000; 11.03.2020 08:27:50.6320000
61301; Canale 1: Blocco N611103: Il tastatore di misura non commuta; sinumerik_alarm_nck; 11.03.2020 09:43:18.9460000; 11.03.2020 09:43:26.5850000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 11.03.2020 09:54:50.4530000; 11.03.2020 09:56:42.2500000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.03.2020 09:56:41.5990000; 11.03.2020 09:56:42.4150000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.03.2020 09:56:41.6000000; 11.03.2020 09:56:42.4160000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 11.03.2020 13:45:22.4620000; 11.03.2020 13:45:30.5690000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 11.03.2020 13:45:22.5640000; 11.03.2020 13:45:31.2260000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.03.2020 13:45:24.0720000; 11.03.2020 13:45:31.7490000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9480000; 11.03.2020 13:46:18.1520000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9480000; 11.03.2020 13:46:18.1520000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9560000; 11.03.2020 13:46:18.1600000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9560000; 11.03.2020 13:46:18.1600000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9580000; 11.03.2020 13:46:18.1620000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:17.9580000; 11.03.2020 13:46:18.1620000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:18.9970000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:19.0130000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:19.1130000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:19.1290000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:19.1450000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:17.9450000; 11.03.2020 13:46:19.2330000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3350000; 11.03.2020 13:46:18.5390000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3350000; 11.03.2020 13:46:18.5390000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3360000; 11.03.2020 13:46:18.5410000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3370000; 11.03.2020 13:46:18.5410000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3390000; 11.03.2020 13:46:18.5430000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 11.03.2020 13:46:18.3390000; 11.03.2020 13:46:18.5430000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:18.3290000; 11.03.2020 13:46:19.4780000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:18.3290000; 11.03.2020 13:46:19.4930000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:18.3290000; 11.03.2020 13:46:19.5140000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:18.3290000; 11.03.2020 13:46:19.5410000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.03.2020 13:46:18.3290000; 11.03.2020 13:46:19.5900000
22069; Canale 1: Blocco N25100 correzione del raggio utensile: non c'è alcun utensile disponibile nel gruppo utensili 5426, programma /_N_CMA_DIR/_N_G_TM_T_SUBSTITU; sinumerik_alarm_nck; 12.03.2020 11:21:23.2020000; 12.03.2020 11:21:53.1880000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.5920000; 12.03.2020 16:11:23.7960000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.5920000; 12.03.2020 16:11:23.7960000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.6000000; 12.03.2020 16:11:23.8040000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.6000000; 12.03.2020 16:11:23.8040000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.6020000; 12.03.2020 16:11:23.8060000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.6020000; 12.03.2020 16:11:23.8060000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.6450000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.6700000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.7730000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.7890000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.8130000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.5880000; 12.03.2020 16:11:24.8850000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9660000; 12.03.2020 16:11:24.1700000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9660000; 12.03.2020 16:11:24.1700000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9680000; 12.03.2020 16:11:24.1720000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9680000; 12.03.2020 16:11:24.1720000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9700000; 12.03.2020 16:11:24.1740000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 12.03.2020 16:11:23.9700000; 12.03.2020 16:11:24.1740000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.9600000; 12.03.2020 16:11:25.1050000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.9600000; 12.03.2020 16:11:25.1250000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.9600000; 12.03.2020 16:11:25.1490000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.9600000; 12.03.2020 16:11:25.1780000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.03.2020 16:11:23.9600000; 12.03.2020 16:11:25.1980000
754918; 0 logico  M0.0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:20:13.0700000; 12.03.2020 16:20:18.2360000
754978; Pinza 1 dati aggiornati   manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:20:13.0710000; 12.03.2020 16:20:18.2370000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 12.03.2020 16:20:19.6800000; 12.03.2020 16:20:22.2280000
754918; 0 logico  M0.0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:01.0160000; 12.03.2020 16:21:08.6840000
754922; Un'ordine attivo al magazzino utensili ausiliario  DB3898.DBX1.0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:01.0170000; 12.03.2020 16:21:08.6840000
754978; Pinza 1 dati aggiornati   manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:01.0170000; 12.03.2020 16:21:08.6850000
754992; Magazzino utensili ausiliario: richiesta spostare dati  DB3898.DBX1.7 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:01.0180000; 12.03.2020 16:21:08.7050000
754918; 0 logico  M0.0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:34.2040000; 12.03.2020 16:21:45.8930000
754922; Un'ordine attivo al magazzino utensili ausiliario  DB3898.DBX1.0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:34.2040000; 12.03.2020 16:21:45.8930000
754978; Pinza 1 dati aggiornati   manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:34.2050000; 12.03.2020 16:21:45.8940000
754992; Magazzino utensili ausiliario: richiesta spostare dati  DB3898.DBX1.7 manca; sinumerik_alarm_plc_pmc; 12.03.2020 16:21:34.2050000; 12.03.2020 16:21:45.8940000
700120; Anomalia nell'esecuzione di funzioni script HMIPro; sinumerik_alarm_plc_pmc; 12.03.2020 19:55:52.1340000; 12.03.2020 20:27:02.0380000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.03.2020 19:55:52.7160000; 12.03.2020 20:27:02.3380000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 13.03.2020 09:42:46.1680000; 13.03.2020 09:42:57.1720000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 13.03.2020 09:42:46.3740000; 13.03.2020 09:42:57.8420000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.03.2020 09:42:47.3500000; 13.03.2020 09:42:57.9950000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 13.03.2020 09:58:43.3580000; 13.03.2020 09:59:11.9900000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 13.03.2020 09:59:09.8770000; 13.03.2020 09:59:11.5510000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 13.03.2020 09:59:11.7690000; 13.03.2020 09:59:27.7380000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 13.03.2020 09:59:26.3520000; 13.03.2020 09:59:31.6590000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 13.03.2020 09:59:26.5720000; 13.03.2020 09:59:27.9020000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6540000; 14.03.2020 00:16:04.8580000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6540000; 14.03.2020 00:16:04.8580000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6620000; 14.03.2020 00:16:04.8660000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6620000; 14.03.2020 00:16:04.8660000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6640000; 14.03.2020 00:16:04.8680000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:04.6640000; 14.03.2020 00:16:04.8680000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.7190000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.7440000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.8640000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.8800000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.8950000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:04.6520000; 14.03.2020 00:16:05.9120000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0400000; 14.03.2020 00:16:05.2440000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0400000; 14.03.2020 00:16:05.2440000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0420000; 14.03.2020 00:16:05.2460000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0420000; 14.03.2020 00:16:05.2460000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0440000; 14.03.2020 00:16:05.2480000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 14.03.2020 00:16:05.0440000; 14.03.2020 00:16:05.2480000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:05.0360000; 14.03.2020 00:16:06.1840000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:05.0360000; 14.03.2020 00:16:06.2030000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:05.0360000; 14.03.2020 00:16:06.2230000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:05.0360000; 14.03.2020 00:16:06.2480000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 14.03.2020 00:16:05.0360000; 14.03.2020 00:16:06.3000000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8600000; 15.03.2020 00:25:31.0640000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8600000; 15.03.2020 00:25:31.0640000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8680000; 15.03.2020 00:25:31.0720000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8680000; 15.03.2020 00:25:31.0720000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8700000; 15.03.2020 00:25:31.0740000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:30.8700000; 15.03.2020 00:25:31.0740000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8570000; 15.03.2020 00:25:31.9530000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8570000; 15.03.2020 00:25:31.9700000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8580000; 15.03.2020 00:25:32.0490000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8580000; 15.03.2020 00:25:32.0650000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8580000; 15.03.2020 00:25:32.0970000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:30.8580000; 15.03.2020 00:25:32.1140000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2340000; 15.03.2020 00:25:31.4380000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2340000; 15.03.2020 00:25:31.4380000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2360000; 15.03.2020 00:25:31.4400000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2360000; 15.03.2020 00:25:31.4400000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2380000; 15.03.2020 00:25:31.4420000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 15.03.2020 00:25:31.2380000; 15.03.2020 00:25:31.4420000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:31.2300000; 15.03.2020 00:25:32.3450000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:31.2300000; 15.03.2020 00:25:32.3570000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:31.2300000; 15.03.2020 00:25:32.3730000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:31.2300000; 15.03.2020 00:25:32.3930000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 15.03.2020 00:25:31.2300000; 15.03.2020 00:25:32.4170000
700120; Anomalia nell'esecuzione di funzioni script HMIPro; sinumerik_alarm_plc_pmc; 15.03.2020 00:52:02.0280000; 15.03.2020 09:16:09.8780000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 15.03.2020 00:52:02.9310000; 15.03.2020 09:16:10.2860000
700120; Anomalia nell'esecuzione di funzioni script HMIPro; sinumerik_alarm_plc_pmc; 15.03.2020 09:22:08.0940000; 15.03.2020 09:33:21.5690000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 15.03.2020 09:22:08.7490000; 15.03.2020 09:33:22.2590000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 15.03.2020 09:33:19.9640000; 15.03.2020 09:33:20.8400000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 15.03.2020 09:33:20.1830000; 15.03.2020 09:33:20.8400000
910001; Controllo rottura utensile 1: rottura utensile:  Duplo n.: 0 (rimuovere tutti i pezzi rotti dalla canalina trucioli); ; 16.03.2020 04:27:00.9620000; 19.03.2020 06:03:42.3190000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5410000; 16.03.2020 04:27:27.7450000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5410000; 16.03.2020 04:27:27.7450000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5490000; 16.03.2020 04:27:27.7530000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5490000; 16.03.2020 04:27:27.7530000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5510000; 16.03.2020 04:27:27.7550000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.5510000; 16.03.2020 04:27:27.7550000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.5980000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.6190000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.7230000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.7540000
