27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 01.02.2020 00:34:35.6560000; 
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 12:34:17.4420000; 05.02.2020 12:34:20.3580000
12080; Canale 1: Blocco 166: errore di sintassi nel testo - -; sinumerik_alarm_nck; 05.02.2020 13:34:52.0860000; 05.02.2020 13:35:02.4830000
16927; Canale 2: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 05.02.2020 13:50:21.8730000; 05.02.2020 13:54:29.7500000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 05.02.2020 13:56:23.4600000; 05.02.2020 13:56:33.1290000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 05.02.2020 14:30:28.1070000; 05.02.2020 14:30:32.4980000
16906; Canale 1: Influenza sul programma: azione 'Avviare l'elaborazione selezionata' interrotta a causa di un allarme; sinumerik_alarm_nck; 05.02.2020 14:30:28.1340000; 05.02.2020 14:30:32.4980000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 14:30:28.2690000; 05.02.2020 14:30:58.8450000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:30:28.6790000; 05.02.2020 14:30:59.1570000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 05.02.2020 14:32:42.2680000; 05.02.2020 14:32:56.0910000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 14:32:42.3960000; 05.02.2020 14:32:50.3990000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:32:42.8450000; 05.02.2020 14:32:50.8930000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 05.02.2020 14:34:45.6040000; 05.02.2020 14:34:52.3950000
752828; Pressostato analogico pressione HDK, smontato  DB1800.dbx39.1 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:34:46.1150000; 05.02.2020 14:34:52.5840000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:34:46.1160000; 05.02.2020 14:34:52.5880000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:34:46.1160000; 05.02.2020 14:34:52.5880000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 05.02.2020 14:36:19.2280000; 05.02.2020 14:36:23.1650000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 14:36:19.3210000; 05.02.2020 14:36:23.6570000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:36:20.0120000; 05.02.2020 14:36:24
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 05.02.2020 14:37:02.1510000; 05.02.2020 14:37:13.2600000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 14:37:02.2780000; 05.02.2020 14:37:17.8810000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:37:02.7630000; 05.02.2020 14:37:18.0420000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 05.02.2020 14:48:30.6640000; 05.02.2020 14:48:43.8320000
752828; Pressostato analogico pressione HDK, smontato  DB1800.dbx39.1 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:48:31.8970000; 05.02.2020 14:48:43.8410000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:48:31.8970000; 05.02.2020 14:48:44.0390000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:48:31.8980000; 05.02.2020 14:48:44.0390000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 05.02.2020 14:52:10.7980000; 05.02.2020 14:52:28.4220000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 14:52:10.8310000; 05.02.2020 14:52:28.9180000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 14:52:11.4490000; 05.02.2020 14:52:29.0710000
754954; Magazzino utensili ausiliario: destinazione magazzino 1/1 posto uguale posizioe delle asse Q   manca; sinumerik_alarm_plc_pmc; 05.02.2020 15:04:45.9660000; 05.02.2020 15:04:52.1410000
754987; Asse Q1: mag. 1/1 in posizione griglia verso punto di caricamento   manca; sinumerik_alarm_plc_pmc; 05.02.2020 15:04:45.9670000; 05.02.2020 15:04:52.1420000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 05.02.2020 15:14:27.4020000; 05.02.2020 15:14:38.4370000
16906; Canale 1: Influenza sul programma: azione 'Avviare l'elaborazione selezionata' interrotta a causa di un allarme; sinumerik_alarm_nck; 05.02.2020 15:14:27.4650000; 05.02.2020 15:14:38.4370000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 05.02.2020 15:14:27.5280000; 05.02.2020 15:14:39.0430000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 15:14:28.6310000; 05.02.2020 15:14:39.2360000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 05.02.2020 15:57:27.7260000; 05.02.2020 15:57:33.0600000
754841; Un'ordine attivo al magazzino utensili ausiliario  DB3898.DBX1.0 manca; sinumerik_alarm_plc_pmc; 05.02.2020 15:58:16.2380000; 05.02.2020 16:29:11.6670000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 05.02.2020 16:11:12.2380000; 05.02.2020 16:29:11.2660000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 05.02.2020 16:29:13.1280000; 05.02.2020 16:29:47.1410000
700200; Pneumatica: pressostato superamento della pressione (=120FC-BP1:2) manca; sinumerik_alarm_plc_pmc; 05.02.2020 16:30:55.0960000; 05.02.2020 16:31:50.6720000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 05.02.2020 18:43:20.3400000; 05.02.2020 20:07:01.6290000
910001; Controllo rottura utensile 1: rottura utensile:  Duplo n.: 0 (rimuovere tutti i pezzi rotti dalla canalina trucioli); ; 06.02.2020 03:54:43.9860000; 06.02.2020 08:31:29.2380000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 06.02.2020 08:31:27.1050000; 06.02.2020 08:31:28.3500000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 06.02.2020 08:31:27.3250000; 06.02.2020 08:31:28.3500000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 08:31:32.5310000; 06.02.2020 09:10:07.1720000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 09:34:58.2500000; 06.02.2020 09:35:03.6040000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7330000; 06.02.2020 09:35:23.9370000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7330000; 06.02.2020 09:35:23.9370000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7410000; 06.02.2020 09:35:23.9450000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7410000; 06.02.2020 09:35:23.9450000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7430000; 06.02.2020 09:35:23.9470000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:23.7430000; 06.02.2020 09:35:23.9470000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7360000; 06.02.2020 09:35:24.7860000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7360000; 06.02.2020 09:35:24.8020000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7370000; 06.02.2020 09:35:24.9100000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7370000; 06.02.2020 09:35:24.9260000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7370000; 06.02.2020 09:35:24.9420000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:23.7370000; 06.02.2020 09:35:24.9580000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1190000; 06.02.2020 09:35:24.3230000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1190000; 06.02.2020 09:35:24.3230000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1210000; 06.02.2020 09:35:24.3250000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1210000; 06.02.2020 09:35:24.3250000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1230000; 06.02.2020 09:35:24.3270000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 06.02.2020 09:35:24.1230000; 06.02.2020 09:35:24.3270000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:24.1200000; 06.02.2020 09:35:25.2420000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:24.1200000; 06.02.2020 09:35:25.2660000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:24.1200000; 06.02.2020 09:35:25.2900000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:24.1200000; 06.02.2020 09:35:25.3060000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.02.2020 09:35:24.1200000; 06.02.2020 09:35:25.3300000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 10:36:26.8990000; 06.02.2020 10:36:27.4260000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 10:36:28.3110000; 06.02.2020 10:36:28.9790000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 10:39:34.9040000; 06.02.2020 10:39:35.4950000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 10:39:36.3800000; 06.02.2020 10:39:36.8310000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 11:25:58.1830000; 06.02.2020 11:25:58.6740000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 11:37:43.6320000; 06.02.2020 11:37:44.0510000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 11:37:47.3050000; 06.02.2020 11:38:02.4010000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_MARKERSI[74], NCK: 0; SI - KDV MARKERSIP[74] Autorizzazione dispositivo di serraggio; sinumerik_alarm_nck; 06.02.2020 12:20:19.2410000; 06.02.2020 12:20:59.6110000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:19.2450000; 06.02.2020 12:20:19.2470000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 06.02.2020 12:20:19.2730000; 06.02.2020 12:20:59.6110000
27091; Errore nel confronto Incrociato dei dati NCK-PLC, stop da PLC; sinumerik_alarm_nck; 06.02.2020 12:20:59.6460000; 06.02.2020 12:21:00.6840000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 06.02.2020 12:20:59.6500000; 06.02.2020 12:20:59.6570000
66150; verso posizione di partenza impossibile: asse Z in zona di lavoro, o pezzo ==>> canale 1 blocco N13920; sinumerik_alarm_nck; 06.02.2020 12:23:55.1330000; 06.02.2020 12:24:05.8990000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 06.02.2020 12:23:55.3130000; 06.02.2020 12:24:06.4270000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:23:55.7260000; 06.02.2020 12:24:06.5680000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.02.2020 12:28:43.9860000; 06.02.2020 12:31:03.2580000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 06.02.2020 12:33:01.1460000; 06.02.2020 12:33:17.4890000
16906; Canale 1: Influenza sul programma: azione 'Avviare l'elaborazione selezionata' interrotta a causa di un allarme; sinumerik_alarm_nck; 06.02.2020 12:33:01.1770000; 06.02.2020 12:33:17.4890000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 06.02.2020 12:33:01.2780000; 06.02.2020 12:33:39.8460000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:33:02.6390000; 06.02.2020 12:33:39.7950000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 06.02.2020 12:35:02.2720000; 06.02.2020 12:35:05.1390000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 06.02.2020 12:35:02.3990000; 06.02.2020 12:35:05.9120000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:35:03.4670000; 06.02.2020 12:35:05.8140000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 06.02.2020 12:37:09.9460000; 06.02.2020 12:37:20.5540000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 06.02.2020 12:37:10.1090000; 06.02.2020 12:37:20.9850000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:37:10.6250000; 06.02.2020 12:37:21.0500000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 06.02.2020 12:37:43.1200000; 06.02.2020 12:37:51.6990000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 06.02.2020 12:37:43.1780000; 06.02.2020 12:37:52.0190000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:37:43.6940000; 06.02.2020 12:37:52.2230000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:14.5250000; 06.02.2020 12:38:24.6030000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:15.3970000; 06.02.2020 12:38:24.6410000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:25.4480000; 06.02.2020 12:38:34.5270000
752811; Alimentazione refrigerante ad alta pressione OK  DB1800.DBX12.1 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:34.2170000; 06.02.2020 12:38:34.8640000
752827; Pressostato analogico pressione HDK raggiunta  DB1800.dbx39.0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:34.2170000; 06.02.2020 12:38:34.8650000
752832; Utensile1 refrigerante ad alta pressione inserito  =1450FC3-QM3-MB1:x1 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:34.2180000; 06.02.2020 12:38:34.8650000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:35.3730000; 06.02.2020 12:38:52.4320000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:44.5850000; 06.02.2020 12:38:52.7290000
752811; Alimentazione refrigerante ad alta pressione OK  DB1800.DBX12.1 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:44.6880000; 06.02.2020 12:38:52.8690000
752827; Pressostato analogico pressione HDK raggiunta  DB1800.dbx39.0 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:44.6880000; 06.02.2020 12:38:52.8700000
752832; Utensile1 refrigerante ad alta pressione inserito  =1450FC3-QM3-MB1:x1 manca; sinumerik_alarm_plc_pmc; 06.02.2020 12:38:44.6890000; 06.02.2020 12:38:52.8700000
16912; Canale 1: Influenza sul programma: azione 'Cambio al modo operativo di programma' possibile solo nello stato di Reset; sinumerik_alarm_nck; 06.02.2020 12:40:23.4310000; 06.02.2020 12:40:29.2490000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 06.02.2020 12:45:29.7420000; 06.02.2020 12:45:34.4810000
